,text,language_code,text_code,n_chars,script_name,script_type,language,language_family,language_sub_family,font,oreintation,characters,consonants,vowels,secondary_type,path,text_width,text_pixels
5101,선장,ko,340,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_22.jpeg,58,665
5102,연습,ko,341,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_23.jpeg,58,717
5103,가르다,ko,342,3,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_24.jpeg,87,804
5104,어렵다,ko,343,3,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_25.jpeg,87,1007
5105,의사,ko,344,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_26.jpeg,58,567
5106,부탁해요,ko,345,4,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_27.jpeg,116,1262
5107,보호하다,ko,346,4,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_28.jpeg,116,1183
5108,누구의,ko,347,3,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_29.jpeg,87,744
5109,찾다,ko,348,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_30.jpeg,58,627
5110,문자,ko,349,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_31.jpeg,58,630
5111,곤충,ko,350,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_32.jpeg,58,671
5112,잡 았,ko,351,3,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_33.jpeg,65,711
5113,마침표,ko,352,3,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_34.jpeg,87,1004
5114,가리키다,ko,353,4,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_35.jpeg,116,1083
5115,라디오,ko,354,3,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_36.jpeg,87,836
5116,살,ko,355,1,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_37.jpeg,29,338
5117,사람의,ko,356,3,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_38.jpeg,87,950
5118,역사,ko,357,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_39.jpeg,58,580
5119,효과,ko,358,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_40.jpeg,58,625
5120,전기의,ko,359,3,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_41.jpeg,87,915
5121,기대하다,ko,360,4,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_42.jpeg,116,1164
5122,현대의,ko,361,3,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_43.jpeg,87,1059
5123,요소,ko,362,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_44.jpeg,58,534
5124,학생,ko,363,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_45.jpeg,58,685
5125,구석,ko,364,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_46.jpeg,58,520
5126,파티,ko,365,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_47.jpeg,58,605
5127,공급,ko,366,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_48.jpeg,58,680
5128,상상하다,ko,367,4,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_49.jpeg,116,1210
5129,공급하다,ko,368,4,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_50.jpeg,116,1250
5130,동의하다,ko,369,4,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_51.jpeg,116,1273
5131,수도,ko,370,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_52.jpeg,58,491
5132,행성,ko,371,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_0.jpeg,58,745
5133,의자,ko,372,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_1.jpeg,58,601
5134,위험,ko,373,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_2.jpeg,58,770
5135,과일,ko,374,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_3.jpeg,58,663
5136,두꺼운,ko,375,3,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_4.jpeg,87,923
5137,군인,ko,376,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_5.jpeg,58,619
5138,프로세스,ko,377,4,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_6.jpeg,116,1174
5139,운전하다,ko,378,4,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_7.jpeg,116,1262
5140,추측,ko,379,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_8.jpeg,58,618
5141,필요한,ko,380,3,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_9.jpeg,87,1044
5142,날카로운,ko,381,4,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_10.jpeg,116,1276
5143,창조하다,ko,382,4,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_11.jpeg,116,1221
5144,이웃사람,ko,383,4,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_12.jpeg,116,1258
5145,차라리,ko,384,3,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_13.jpeg,87,868
5146,군중,ko,385,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_14.jpeg,58,674
5147,비교하다,ko,386,4,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_15.jpeg,116,1125
5148,문자열,ko,387,3,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_16.jpeg,87,1035
5149,의지하다,ko,388,4,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_17.jpeg,116,1190
5150,유명한,ko,389,3,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_18.jpeg,87,1040
5151,달러,ko,390,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_19.jpeg,58,685
5152,시내,ko,391,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_20.jpeg,58,577
5153,시력,ko,392,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_21.jpeg,58,601
5154,트라이앵글,ko,393,5,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_22.jpeg,145,1610
5155,서두르다,ko,394,4,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_23.jpeg,116,1088
5156,장,ko,395,1,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_24.jpeg,29,353
5157,식민지,ko,396,3,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_25.jpeg,87,885
5158,시계,ko,397,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_26.jpeg,58,609
5159,들어가다,ko,398,4,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_27.jpeg,116,1222
5160,전공,ko,399,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_28.jpeg,58,680
5161,신선한,ko,400,3,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_29.jpeg,87,940
5162,검색,ko,401,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_30.jpeg,58,670
5163,황색,ko,402,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_31.jpeg,58,705
5164,허용하다,ko,403,4,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_32.jpeg,116,1291
5165,인쇄하다,ko,404,4,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_33.jpeg,116,1246
5166,사막,ko,405,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_34.jpeg,58,552
5167,전류,ko,406,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_35.jpeg,58,688
5168,계속하다,ko,407,4,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_36.jpeg,116,1229
5169,차단,ko,408,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_37.jpeg,58,565
5170,차트,ko,409,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_38.jpeg,58,562
5171,성공,ko,410,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_39.jpeg,58,675
5172,회사,ko,411,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_40.jpeg,58,614
5173,빼다,ko,412,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_41.jpeg,58,710
5174,이벤트,ko,413,3,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_42.jpeg,87,988
5175,특정,ko,414,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_43.jpeg,58,713
5176,반대의,ko,415,3,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_44.jpeg,87,1010
5177,어깨,ko,416,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_45.jpeg,58,721
5178,전파,ko,417,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_46.jpeg,58,643
5179,조정하다,ko,418,4,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_47.jpeg,116,1234
5180,발명하다,ko,419,4,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_48.jpeg,116,1348
5181,면,ko,420,1,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_49.jpeg,29,350
5182,정하다,ko,421,3,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_50.jpeg,87,942
5183,쿼트,ko,422,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_51.jpeg,58,630
5184,트럭,ko,423,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_52.jpeg,58,617
5185,소음,ko,424,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_0.jpeg,58,626
5186,수준,ko,425,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_1.jpeg,58,587
5187,기회,ko,426,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_2.jpeg,58,619
5188,모으다,ko,427,3,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_3.jpeg,87,825
5189,뻗다,ko,428,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_4.jpeg,58,675
5190,던지다,ko,429,3,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_5.jpeg,87,888
5191,빛나다,ko,430,3,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_6.jpeg,87,852
5192,재산,ko,431,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_7.jpeg,58,641
5193,열,ko,432,1,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_8.jpeg,29,405
5194,분자,ko,433,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_9.jpeg,58,633
5195,고르다,ko,434,3,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_10.jpeg,87,813
5196,잘못,ko,435,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_11.jpeg,58,719
5197,반복하다,ko,436,4,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_12.jpeg,116,1255
5198,요구하다,ko,437,4,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_13.jpeg,116,1092
5199,넓은,ko,438,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_14.jpeg,58,692
5200,준비하다,ko,439,4,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_15.jpeg,116,1226
5201,복수,ko,440,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_16.jpeg,58,576
5202,화,ko,441,1,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_17.jpeg,29,348
5203,주장,ko,442,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_18.jpeg,58,628
5204,대륙,ko,443,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_19.jpeg,58,711
5205,산소,ko,444,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_20.jpeg,58,507
5206,설탕,ko,445,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_21.jpeg,58,729
5207,죽음,ko,446,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_22.jpeg,58,732
5208,예쁜,ko,447,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_23.jpeg,58,805
5209,기술,ko,448,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_24.jpeg,58,627
5210,여성,ko,449,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_25.jpeg,58,675
5211,계절,ko,450,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_26.jpeg,58,762
5212,용액,ko,451,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_27.jpeg,58,719
5213,자석,ko,452,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_28.jpeg,58,575
5214,은,ko,453,1,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_29.jpeg,29,317
5215,감사하다,ko,454,4,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_30.jpeg,116,1148
5216,가지,ko,455,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_31.jpeg,58,530
5217,성냥,ko,456,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_32.jpeg,58,657
5218,접미사,ko,457,3,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_33.jpeg,87,935
5219,특히,ko,458,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_34.jpeg,58,661
5220,두려워,ko,459,3,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_35.jpeg,87,949
5221,여동생,ko,460,3,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_36.jpeg,87,1072
5222,강철,ko,461,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_37.jpeg,58,728
5223,토론하다,ko,462,4,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_38.jpeg,116,1218
5224,전달,ko,463,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_39.jpeg,58,709
5225,비슷하다,ko,464,4,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_40.jpeg,116,1159
5226,가이드,ko,465,3,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_41.jpeg,87,780
5227,경험,ko,466,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_42.jpeg,58,784
5228,점수,ko,467,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_43.jpeg,58,616
5229,사과,ko,468,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_44.jpeg,58,533
5230,구입,ko,469,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_45.jpeg,58,599
5231,음조,ko,470,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_46.jpeg,58,685
5232,꿈,ko,471,1,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_47.jpeg,29,380
5233,저녁,ko,472,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_48.jpeg,58,617
5234,조건,ko,473,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_49.jpeg,58,594
5235,합계,ko,474,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_50.jpeg,58,758
5236,기초의,ko,475,3,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_51.jpeg,87,868
5237,냄새,ko,476,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_52.jpeg,58,691
5238,골짜기,ko,477,3,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_0.jpeg,87,999
5239,배,ko,478,1,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_1.jpeg,29,383
5240,도착하다,ko,479,4,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_2.jpeg,116,1135
5241,주,ko,480,1,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_3.jpeg,29,275
5242,추적하다,ko,481,4,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_4.jpeg,116,1182
5243,부모,ko,482,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_5.jpeg,58,601
5244,해안,ko,483,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_6.jpeg,58,662
5245,나눗셈,ko,484,3,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_7.jpeg,87,873
5246,장,ko,485,1,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_8.jpeg,29,353
5247,물질,ko,486,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_9.jpeg,58,791
5248,호의,ko,487,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_10.jpeg,58,643
5249,연결하다,ko,488,4,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_11.jpeg,116,1319
5250,쓰다,ko,489,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_12.jpeg,58,534
5251,화음,ko,490,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_13.jpeg,58,741
5252,원문 언어,ko,491,5,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_14.jpeg,123,1393
5253,공유,ko,492,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_15.jpeg,58,648
5254,정거장,ko,493,3,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_16.jpeg,87,993
5255,빵,ko,494,1,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_17.jpeg,29,444
5256,충전,ko,495,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_18.jpeg,58,725
5257,올바른,ko,496,3,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_19.jpeg,87,1054
5258,제공,ko,497,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_20.jpeg,58,734
5259,세그먼트,ko,498,4,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_21.jpeg,116,1190
5260,노예,ko,499,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_22.jpeg,58,621
5261,순간,ko,500,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_23.jpeg,58,588
5262,시장,ko,501,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_24.jpeg,58,597
5263,정도,ko,502,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_25.jpeg,58,634
5264,채우는,ko,503,3,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_26.jpeg,87,898
5265,병아리,ko,504,3,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_27.jpeg,87,978
5266,적,ko,505,1,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_28.jpeg,29,330
5267,회답,ko,506,2,Hangul,alphabet ,Korean,,,NotoSansCJKsc-Regular.otf,multiple ,,,,features,data/images/Korean_29.jpeg,58,720
